 Shallow Bytes │ Shallow % │ Item
───────────────┼───────────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
            19 ┊     0.02% ┊ export "get_block_round"
            19 ┊     0.02% ┊ export "get_block_epoch"
            19 ┊     0.02% ┊ export "add_big_int_ref"
            19 ┊     0.02% ┊ export "sub_big_int_ref"
            19 ┊     0.02% ┊ export "mul_big_int_ref"
            19 ┊     0.02% ┊ export "div_big_int_ref"
            19 ┊     0.02% ┊ export "rem_big_int_ref"
            19 ┊     0.02% ┊ export "bit_or_big_uint"
            19 ┊     0.02% ┊ rust_oom
            19 ┊     0.02% ┊ alloc::raw_vec::capacity_overflow::ha369776b076180ee
            19 ┊     0.02% ┊ elrond_wasm::io::signal_error::SignalError::signal_arg_wrong_number::hc754492877679a4b
            19 ┊     0.02% ┊ <elrond_wasm::types::h256::H256 as elrond_codec::nested_ser::NestedEncode>::dep_encode_to::h4b741ded017936b8
            19 ┊     0.02% ┊ basic_features::BasicFeatures::panic_with_message::h12328ea81c20400e
            19 ┊     0.02% ┊ rust_begin_unwind
            19 ┊     0.02% ┊ <&mut W as core::fmt::Write>::write_str::h0293d1d5bf008d06
            19 ┊     0.02% ┊ <elrond_wasm_node::ext::ArwenApiImpl as elrond_wasm::ContractIOApi<elrond_wasm_node::big_int::ArwenBigInt,elrond_wasm_node::big_uint::ArwenBigUint>>::signal_error::h33a37828f46fc4db.149
            19 ┊     0.02% ┊ custom section '.debug_pubnames' headers
            18 ┊     0.02% ┊ import env::signalError
            18 ┊     0.02% ┊ import env::getArgument
            18 ┊     0.02% ┊ import env::storageLoad
            18 ┊     0.02% ┊ export "store_big_uint"
            18 ┊     0.02% ┊ export "store_opt_addr"
            18 ┊     0.02% ┊ export "require_equals"
            18 ┊     0.02% ┊ __rust_realloc
            18 ┊     0.02% ┊ init
            18 ┊     0.02% ┊ custom section '.debug_pubtypes' headers
            18 ┊     0.02% ┊ custom section '.debug_aranges' headers
            17 ┊     0.02% ┊ import env::bigIntTDiv
            17 ┊     0.02% ┊ import env::bigIntTMod
            17 ┊     0.02% ┊ import env::bigIntSign
            17 ┊     0.02% ┊ export "echo_big_uint"
            17 ┊     0.02% ┊ export "echo_opt_bool"
            17 ┊     0.02% ┊ export "echo_array_u8"
            17 ┊     0.02% ┊ export "store_big_int"
            17 ┊     0.02% ┊ export "load_big_uint"
            17 ┊     0.02% ┊ export "load_opt_addr"
            17 ┊     0.02% ┊ export "computeSha256"
            17 ┊     0.02% ┊ <elrond_wasm::types::h256::H256 as elrond_codec::top_ser::TopEncode>::top_encode::h8515f419e4cc2493
            17 ┊     0.02% ┊ custom section '.debug_ranges' headers
            17 ┊     0.02% ┊ custom section '.debug_abbrev' headers
            16 ┊     0.02% ┊ import env::bigIntNew
            16 ┊     0.02% ┊ import env::bigIntShr
            16 ┊     0.02% ┊ import env::bigIntShl
            16 ┊     0.02% ┊ import env::bigIntAdd
            16 ┊     0.02% ┊ import env::bigIntSub
            16 ┊     0.02% ┊ import env::bigIntMul
            16 ┊     0.02% ┊ import env::bigIntAnd
            16 ┊     0.02% ┊ import env::bigIntXor
            16 ┊     0.02% ┊ import env::keccak256
            16 ┊     0.02% ┊ import env::getCaller
            16 ┊     0.02% ┊ import env::bigIntCmp
            16 ┊     0.02% ┊ export "echo_big_int"
            16 ┊     0.02% ┊ export "echo_nothing"
            16 ┊     0.02% ┊ export "echo_multi_1"
            16 ┊     0.02% ┊ export "store_vec_u8"
            16 ┊     0.02% ┊ export "load_big_int"
            16 ┊     0.02% ┊ export "add_big_uint"
            16 ┊     0.02% ┊ export "sub_big_uint"
            16 ┊     0.02% ┊ export "mul_big_uint"
            16 ┊     0.02% ┊ export "div_big_uint"
            16 ┊     0.02% ┊ export "rem_big_uint"
            16 ┊     0.02% ┊ export "shr_big_uint"
            16 ┊     0.02% ┊ export "shl_big_uint"
            16 ┊     0.02% ┊ export "return_error"
            16 ┊     0.02% ┊ __rust_dealloc
            16 ┊     0.02% ┊ __rg_dealloc
            16 ┊     0.02% ┊ core::ptr::drop_in_place::h3ccc5423e428a4aa
            16 ┊     0.02% ┊ <elrond_wasm_node::big_uint::ArwenBigUint as core::ops::bit::ShrAssign<usize>>::shr_assign::hd2dc767179f44b90
            16 ┊     0.02% ┊ <elrond_wasm_node::big_uint::ArwenBigUint as core::ops::bit::ShlAssign<usize>>::shl_assign::h6dc678c75ca0eeb3
            15 ┊     0.02% ┊ import env::bigIntOr
            15 ┊     0.02% ┊ import env::writeLog
            15 ┊     0.02% ┊ export "echo_vec_u8"
            15 ┊     0.02% ┊ export "store_usize"
            15 ┊     0.02% ┊ export "store_ser_1"
            15 ┊     0.02% ┊ export "store_ser_2"
            15 ┊     0.02% ┊ export "load_vec_u8"
            15 ┊     0.02% ┊ export "add_big_int"
            15 ┊     0.02% ┊ export "sub_big_int"
            15 ┊     0.02% ┊ export "mul_big_int"
            15 ┊     0.02% ┊ export "div_big_int"
            15 ┊     0.02% ┊ export "rem_big_int"
            15 ┊     0.02% ┊ <elrond_wasm_node::ext::ArwenApiImpl as elrond_wasm::ContractIOApi<elrond_wasm_node::big_int::ArwenBigInt,elrond_wasm_node::big_uint::ArwenBigUint>>::signal_error::h33a37828f46fc4db
            15 ┊     0.02% ┊ elrond_wasm_node::ext_error::signal_error::he51cac4334bebcf9
            15 ┊     0.02% ┊ elrond_wasm::storage::storage_set::storage_set_error::hc5bd45982de56fb9
            15 ┊     0.02% ┊ <[T; 128] as elrond_codec::top_ser::TopEncode>::top_encode::hdf5bb545f3db2f1b
            15 ┊     0.02% ┊ <[T; 512] as elrond_codec::top_ser::TopEncode>::top_encode::h05d069523b40fcd4
            15 ┊     0.02% ┊ elrond_wasm_node::ext_error::signal_error::he51cac4334bebcf9.140
            15 ┊     0.02% ┊ core::ops::function::FnOnce::call_once::hbb1f81e74ea5afcb
            15 ┊     0.02% ┊ elrond_wasm_node::ext_error::signal_error::he51cac4334bebcf9.228
            15 ┊     0.02% ┊ custom section '.debug_info' headers
            15 ┊     0.02% ┊ custom section '.debug_line' headers
            14 ┊     0.01% ┊ export "echo_isize"
            14 ┊     0.01% ┊ export "echo_usize"
            14 ┊     0.01% ┊ export "count_ones"
            14 ┊     0.01% ┊ export "store_bool"
            14 ┊     0.01% ┊ export "store_addr"
            14 ┊     0.01% ┊ export "store_map1"
            14 ┊     0.01% ┊ export "store_map2"
            14 ┊     0.01% ┊ export "store_map3"
            14 ┊     0.01% ┊ export "load_usize"
            14 ┊     0.01% ┊ export "load_ser_1"
            14 ┊     0.01% ┊ export "load_ser_2"
            14 ┊     0.01% ┊ export "only_owner"
            14 ┊     0.01% ┊ export "__heap_base"
            14 ┊     0.01% ┊ __rust_alloc
            14 ┊     0.01% ┊ __rg_alloc
            14 ┊     0.01% ┊ __rust_alloc_zeroed
            14 ┊     0.01% ┊ <usize as elrond_codec::nested_ser::NestedEncode>::dep_encode_to::h66b72a3d2ebe319a
            14 ┊     0.01% ┊ <&[T] as elrond_codec::top_ser::TopEncode>::top_encode::hd8147efd669ba68f
            14 ┊     0.01% ┊ <[T; 5] as elrond_codec::top_ser::TopEncode>::top_encode::hd0685d56bb91c84c
            14 ┊     0.01% ┊ elrond_wasm::types::h256::H256::zero::hbbe5155292e27d11
            14 ┊     0.01% ┊ custom section '.debug_str' headers
            13 ┊     0.01% ┊ import env::finish
            13 ┊     0.01% ┊ import env::sha256
            13 ┊     0.01% ┊ export "echo_bool"
            13 ┊     0.01% ┊ export "echo_h256"
            13 ┊     0.01% ┊ export "store_i32"
            13 ┊     0.01% ┊ export "store_u64"
            13 ┊     0.01% ┊ export "store_i64"
            13 ┊     0.01% ┊ export "load_bool"
            13 ┊     0.01% ┊ export "load_addr"
            13 ┊     0.01% ┊ export "load_map1"
            13 ┊     0.01% ┊ export "load_map2"
            13 ┊     0.01% ┊ export "load_map3"
            13 ┊     0.01% ┊ export "logEventA"
            13 ┊     0.01% ┊ export "logEventB"
            13 ┊     0.01% ┊ export "__data_end"
            13 ┊     0.01% ┊ <core::num::NonZeroUsize as elrond_codec::top_ser::TopEncode>::top_encode::h4b28d840eda3a595
            12 ┊     0.01% ┊ export "echo_u64"
            12 ┊     0.01% ┊ export "echo_i64"
            12 ┊     0.01% ┊ export "echo_i32"
            12 ┊     0.01% ┊ export "echo_u32"
            12 ┊     0.01% ┊ export "load_u64"
            12 ┊     0.01% ┊ export "load_i64"
            12 ┊     0.01% ┊ export "callBack"
            12 ┊     0.01% ┊ <alloc::boxed::Box<T> as elrond_codec::top_ser::TopEncode>::top_encode::h4424061eccedc74c
            12 ┊     0.01% ┊ <alloc::boxed::Box<T> as elrond_codec::top_ser::TopEncode>::top_encode::h97db3a3bc157a89e
            12 ┊     0.01% ┊ custom section 'producers' headers
            11 ┊     0.01% ┊ export "echo_i8"
            11 ┊     0.01% ┊ export "echo_u8"
            11 ┊     0.01% ┊ alloc::alloc::handle_alloc_error::he62175e02bb3fcee
            11 ┊     0.01% ┊ core::panicking::panic::h94c4b8c5a269b671
            11 ┊     0.01% ┊ core::option::expect_none_failed::h807851172125790d
            11 ┊     0.01% ┊ core::slice::slice_index_order_fail::h009b7414b170d68d
            11 ┊     0.01% ┊ panicWithMessage
            11 ┊     0.01% ┊ core::panicking::panic_bounds_check::ha440f41d0e4eca5f
            11 ┊     0.01% ┊ core::panicking::panic_fmt::h62f7e605cdf65d83
            11 ┊     0.01% ┊ core::slice::slice_index_len_fail::h6e4ffc56e8460238
            11 ┊     0.01% ┊ code section headers
             9 ┊     0.01% ┊ type[19]: (i32, i32, i32, i32, i32) -> i32
             9 ┊     0.01% ┊ export "memory"
             9 ┊     0.01% ┊ custom section 'name' headers
             8 ┊     0.01% ┊ type[9]: (i32, i32, i32, i32) -> i32
             8 ┊     0.01% ┊ type[18]: (i32, i32, i32, i32, i32) -> nil
             8 ┊     0.01% ┊ global[0]
             8 ┊     0.01% ┊ global[1]
             8 ┊     0.01% ┊ global[2]
             8 ┊     0.01% ┊ export "init"
             8 ┊     0.01% ┊ wasm magic bytes
             7 ┊     0.01% ┊ type[0]: (i32, i32, i32) -> i32
             7 ┊     0.01% ┊ type[2]: (i32, i32, i32, i32) -> nil
             7 ┊     0.01% ┊ type[13]: (i32, i32, i64) -> i32
             7 ┊     0.01% ┊ type[16]: (i32, i32, i32) -> i64
             7 ┊     0.01% ┊ <wee_alloc::LargeAllocPolicy as wee_alloc::AllocPolicy>::min_cell_size::hfaebb981b8da767b
             6 ┊     0.01% ┊ type[1]: (i32, i32) -> i32
             6 ┊     0.01% ┊ type[7]: (i32, i32) -> i64
             6 ┊     0.01% ┊ type[11]: (i32, i32, i32) -> nil
             6 ┊     0.01% ┊ <wee_alloc::LargeAllocPolicy as wee_alloc::AllocPolicy>::should_merge_adjacent_free_cells::h1fbc19b360344a6c
             6 ┊     0.01% ┊ <wee_alloc::size_classes::SizeClassAllocPolicy as wee_alloc::AllocPolicy>::min_cell_size::h73a7ef74832d6d90
             6 ┊     0.01% ┊ <wee_alloc::size_classes::SizeClassAllocPolicy as wee_alloc::AllocPolicy>::should_merge_adjacent_free_cells::h4270d0b364e45901
             5 ┊     0.01% ┊ type[3]: (i32) -> i32
             5 ┊     0.01% ┊ type[4]: (i32, i32) -> nil
             5 ┊     0.01% ┊ type[5]: (i32) -> i64
             5 ┊     0.01% ┊ type[8]: (i64) -> i32
             5 ┊     0.01% ┊ type[17]: (i64, i32) -> nil
             5 ┊     0.01% ┊ export section headers
             4 ┊     0.00% ┊ type[6]: () -> i32
             4 ┊     0.00% ┊ type[10]: (i64) -> nil
             4 ┊     0.00% ┊ type[12]: (i32) -> nil
             4 ┊     0.00% ┊ type[14]: () -> i64
             4 ┊     0.00% ┊ import section headers
             4 ┊     0.00% ┊ table[0]
             4 ┊     0.00% ┊ core::ptr::drop_in_place::h1dc35f348a483ecc
             4 ┊     0.00% ┊ callBack
             4 ┊     0.00% ┊ core::ptr::drop_in_place::h0200b96f86cedf64
             4 ┊     0.00% ┊ core::ptr::drop_in_place::hb4f973bc9930f3cd
             4 ┊     0.00% ┊ core::ptr::drop_in_place::h679ddd57c08bf0f0
             4 ┊     0.00% ┊ data section headers
             3 ┊     0.00% ┊ type[15]: () -> nil
             3 ┊     0.00% ┊ type section headers
             3 ┊     0.00% ┊ table section headers
             3 ┊     0.00% ┊ memory section headers
             3 ┊     0.00% ┊ global section headers
             3 ┊     0.00% ┊ element section headers
             2 ┊     0.00% ┊ memory[0]
         94574 ┊   100.00% ┊ Σ [568 Total Rows]
